wave,line,enemy_id,amount,spacing,delay_spawn,gate_spawn_id
5,1,3006,1,0,0,0
5,2,3006,1,0,0.8,0
5,3,3006,1,0,0.3,0
5,0,3004,4,2.5,0.8,0
5,1,3004,4,2.3,1,0
5,2,3004,4,2.6,0.5,0
5,3,3004,4,2.4,1.4,0
5,0,3004,6,2,1.2,0
5,1,3004,6,1.8,0.5,0
5,2,3004,6,2.2,1,0
5,3,3004,6,1.9,0.8,0
5,0,3007,1,0,0.3,0
5,1,3007,1,0,0.8,0
5,2,3007,1,0,0.6,0
5,3,3007,1,0,0.5,0
5,0,3012,1,0,2,0
5,1,3012,1,0,1.3,0
5,2,3012,1,0,1.8,0
5,3,3012,1,0,2,0
5,0,3012,2,3,3,0
5,1,3012,2,2.5,3.7,0
5,2,3012,2,2,3.2,0
5,3,3012,2,3.2,3,0
5,0,3013,5,2,0.2,0
5,1,3013,5,2.3,0,0
5,2,3013,5,2.8,0.8,0
5,3,3013,5,2.5,0.5,0
6,0,3006,1,0,0,0
6,2,3006,1,0,0,0
6,0,3009,1,0,0.5,0
6,1,3009,1,0,0,0
6,2,3009,1,0,0.8,0
6,3,3009,1,0,0.3,0
6,0,3001,3,2,1,0
6,1,3001,3,1.5,0.5,0
6,2,3001,3,2,1,0
6,3,3001,3,1.8,0.8,0
6,0,3001,4,2.3,1.2,0
6,1,3001,5,2.5,1,0
6,2,3001,4,2,1.5,0
6,3,3001,5,2.3,1.3,0
6,0,3007,1,0,0.3,0
6,1,3007,1,0,0.5,0
6,0,3004,2,0,1.8,0
6,1,3004,2,0,2.3,0
6,2,3004,2,0,2,0
6,3,3004,2,0,1.5,0
6,0,3004,3,2,0.8,0
6,1,3004,3,0,1.2,0
6,2,3004,3,0,1,0
6,3,3004,3,1.6,1.3,0
6,0,3004,4,2,0.5,0
6,1,3004,4,1.2,0.8,0
6,2,3004,4,1,0.3,0
6,3,3004,4,1.5,0.6,0
6,0,3005,2,2.3,1,0
6,1,3005,1,0,0.5,0
6,2,3005,1,0,0.8,0
6,3,3005,2,2.5,0.3,0
6,2,3007,1,0,1,0
6,3,3007,1,0,0.8,0
6,0,3012,1,0,2.8,0
6,1,3014,1,0,3,0
6,2,3012,1,0,2,0
6,3,3012,1,0,2.5,0
6,0,3014,2,1.8,0,0
6,1,3012,1,0,0.3,0
6,2,3014,1,0,0.5,0
6,3,3014,2,1.5,1,0
6,0,3012,1,0,0.2,0
6,1,3012,1,0,1,0
6,2,3012,1,0,0.8,0
6,3,3014,1,0,0.3,0
6,0,3012,2,1.2,1,0
6,1,3014,1,0,0.3,0
6,2,3012,2,1.3,1.2,0
6,3,3012,1,0,0,0
6,0,3014,2,1.2,0.4,0
6,1,3014,2,1,0.6,0
6,2,3014,2,1.4,1,0
6,3,3014,2,0.8,0.5,0
