wave,line,enemy_id,amount,spacing,delay_spawn,gate_spawn_id
5,6,3005,1,0,5,2
5,7,3005,1,0,2.8,2
5,2,3004,1,0,1,1
5,3,3004,1,0,3,1
5,4,3004,1,0,2,1
5,5,3004,1,0,0.5,1
5,2,3004,1,0,2,1
5,3,3004,1,0,0.6,1
5,4,3004,1,0,1,1
5,5,3004,1,0,1.3,1
5,2,3012,1,0,0,1
5,3,3012,1,0,2.5,1
5,4,3012,1,0,1,1
5,5,3012,1,0,1.5,1
5,2,3012,1,0,0.8,1
5,4,3012,1,0,1.3,1
